Year,District,Hour_0,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_0_WeaponPercentage,Hour_1_WeaponPercentage,Hour_2_WeaponPercentage,Hour_3_WeaponPercentage,Hour_4_WeaponPercentage,Hour_5_WeaponPercentage,Hour_6_WeaponPercentage,Hour_7_WeaponPercentage,Hour_8_WeaponPercentage,Hour_9_WeaponPercentage,Hour_10_WeaponPercentage,Hour_11_WeaponPercentage,Hour_12_WeaponPercentage,Hour_13_WeaponPercentage,Hour_14_WeaponPercentage,Hour_15_WeaponPercentage,Hour_16_WeaponPercentage,Hour_17_WeaponPercentage,Hour_18_WeaponPercentage,Hour_19_WeaponPercentage,Hour_20_WeaponPercentage,Hour_21_WeaponPercentage,Hour_22_WeaponPercentage,Hour_23_WeaponPercentage,Hour_0_MostUsedWeapon,Hour_1_MostUsedWeapon,Hour_2_MostUsedWeapon,Hour_3_MostUsedWeapon,Hour_4_MostUsedWeapon,Hour_5_MostUsedWeapon,Hour_6_MostUsedWeapon,Hour_7_MostUsedWeapon,Hour_8_MostUsedWeapon,Hour_9_MostUsedWeapon,Hour_10_MostUsedWeapon,Hour_11_MostUsedWeapon,Hour_12_MostUsedWeapon,Hour_13_MostUsedWeapon,Hour_14_MostUsedWeapon,Hour_15_MostUsedWeapon,Hour_16_MostUsedWeapon,Hour_17_MostUsedWeapon,Hour_18_MostUsedWeapon,Hour_19_MostUsedWeapon,Hour_20_MostUsedWeapon,Hour_21_MostUsedWeapon,Hour_22_MostUsedWeapon,Hour_23_MostUsedWeapon
2022,Wilshire,382,368,261,229,188,194,219,270,413,423,449,526,900,577,577,619,607,655,696,567,596,486,497,421,25.13089005235602,30.706521739130434,36.39846743295019,27.510917030567683,20.212765957446805,19.072164948453608,24.200913242009133,26.296296296296294,25.907990314769975,24.349881796690305,27.839643652561247,26.045627376425855,21.11111111111111,28.07625649913345,27.55632582322357,25.68659127625202,27.677100494233937,20.916030534351147,20.114942528735632,21.516754850088184,22.483221476510067,25.925925925925924,28.169014084507044,30.403800475059384,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,77th Street,593,413,378,329,267,274,403,394,513,548,618,627,819,591,604,686,696,770,767,765,800,710,679,599,42.66441821247892,46.973365617433416,57.936507936507944,48.93617021276596,45.69288389513109,46.715328467153284,30.024813895781637,35.27918781725889,43.46978557504873,47.81021897810219,50.64724919093852,49.760765550239235,44.810744810744815,50.930626057529615,51.65562913907284,52.76967930029155,53.01724137931034,50.0,51.10821382007823,46.5359477124183,47.5,52.67605633802817,48.45360824742268,49.74958263772955,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Central,673,603,441,324,290,275,369,445,557,619,659,720,967,738,848,882,824,954,1068,1005,978,874,818,917,36.40416047548291,44.11276948590381,51.92743764172335,48.45679012345679,45.86206896551724,41.81818181818181,42.27642276422765,37.752808988764045,37.881508078994614,41.35702746365105,42.640364188163886,41.52777777777778,34.332988624612206,34.823848238482384,34.66981132075472,37.07482993197279,34.46601941747573,33.542976939203356,29.307116104868914,24.975124378109452,31.083844580777097,35.58352402745996,34.10757946210269,37.51363140676118,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Devonshire,316,205,200,219,172,153,192,226,471,324,364,411,748,451,525,545,549,595,595,565,580,532,393,341,34.177215189873415,37.5609756097561,33.5,25.11415525114155,29.069767441860467,28.75816993464052,22.916666666666664,23.451327433628318,19.957537154989385,26.851851851851855,26.64835164835165,26.277372262773724,26.8716577540107,29.046563192904657,28.76190476190476,26.422018348623855,27.504553734061933,22.521008403361346,27.73109243697479,26.902654867256636,28.448275862068968,35.150375939849624,39.18575063613232,36.950146627565985,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,OTHER WEAPON,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Foothill,260,219,212,156,152,139,203,181,277,252,306,277,501,323,363,334,358,412,415,370,375,351,372,297,36.53846153846153,36.07305936073059,34.43396226415094,38.46153846153847,24.342105263157894,30.215827338129497,21.67487684729064,27.071823204419886,32.12996389891697,26.984126984126984,30.065359477124183,31.40794223826715,31.936127744510976,36.53250773993808,36.91460055096419,38.622754491017965,29.329608938547487,33.00970873786408,32.04819277108434,38.108108108108105,38.4,40.45584045584046,42.74193548387097,42.76094276094276,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Harbor,379,270,229,206,167,158,225,217,337,313,398,356,594,395,429,522,479,503,532,481,513,492,433,429,30.606860158311346,35.18518518518518,33.624454148471614,23.300970873786408,24.550898203592812,29.746835443037973,25.333333333333336,29.493087557603687,28.783382789317507,28.434504792332266,29.145728643216078,35.95505617977528,27.946127946127948,34.93670886075949,34.731934731934736,32.758620689655174,35.07306889352819,30.81510934393638,31.76691729323308,35.96673596673597,37.23196881091618,40.447154471544714,38.106235565819865,42.42424242424242,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Hollenbeck,365,259,205,178,169,143,236,282,280,284,341,375,442,380,420,440,435,485,527,435,462,428,409,364,38.63013698630137,50.965250965250966,35.12195121951219,35.39325842696629,34.319526627218934,25.174825174825177,25.0,29.078014184397162,32.142857142857146,32.3943661971831,32.25806451612903,35.46666666666667,30.542986425339368,34.21052631578947,34.523809523809526,40.45454545454545,34.48275862068966,36.49484536082474,33.776091081593925,33.5632183908046,38.74458874458874,40.18691588785047,37.163814180929094,35.16483516483517,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Hollywood,520,482,397,293,227,185,241,244,396,415,531,513,669,517,598,545,570,634,620,568,560,540,540,580,42.69230769230769,48.7551867219917,53.65239294710328,56.655290102389074,55.06607929515418,56.21621621621622,42.738589211618255,45.90163934426229,38.63636363636363,38.55421686746988,36.72316384180791,35.4775828460039,32.28699551569507,43.32688588007737,37.45819397993311,36.69724770642202,40.70175438596491,39.43217665615142,38.387096774193544,37.67605633802817,37.5,42.77777777777778,42.77777777777778,37.75862068965517,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,OTHER WEAPON,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Mission,334,255,201,225,171,148,250,222,350,313,386,370,600,352,403,472,501,542,563,524,466,444,467,372,38.92215568862276,33.33333333333333,36.81592039800995,28.888888888888886,34.50292397660819,32.432432432432435,21.2,28.82882882882883,30.0,30.670926517571885,30.569948186528496,33.513513513513516,28.000000000000004,31.25,34.98759305210918,32.83898305084746,35.12974051896208,32.10332103321033,33.57015985790409,35.49618320610687,37.33905579399141,40.31531531531532,43.0406852248394,44.89247311827957,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,N Hollywood,390,347,296,280,256,236,239,267,362,404,522,536,702,519,670,617,604,686,712,641,665,528,550,458,30.76923076923077,37.752161383285305,32.77027027027027,28.57142857142857,17.96875,26.69491525423729,20.0836820083682,26.96629213483146,26.795580110497237,24.257425742574256,31.03448275862069,28.171641791044777,23.78917378917379,30.63583815028902,24.17910447761194,28.200972447325768,26.32450331125828,24.489795918367346,22.47191011235955,25.429017160686428,23.909774436090224,28.97727272727273,29.454545454545457,27.729257641921397,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Newton,551,437,341,318,247,212,344,346,456,446,471,507,640,509,570,604,623,763,613,626,664,553,528,494,37.74954627949184,43.24942791762014,48.38709677419355,39.937106918238996,44.534412955465584,40.09433962264151,26.453488372093027,32.369942196531795,41.00877192982456,44.39461883408072,33.75796178343949,47.73175542406312,40.9375,51.47347740667977,46.666666666666664,49.00662251655629,43.4991974317817,39.44954128440367,39.151712887438826,44.40894568690096,42.77108433734939,49.728752260397826,44.50757575757576,44.534412955465584,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Northeast,398,250,251,211,185,139,190,205,321,394,441,391,596,449,496,505,512,570,568,566,536,501,521,457,27.386934673366838,24.8,29.880478087649404,25.118483412322274,18.37837837837838,27.33812949640288,18.421052631578945,26.82926829268293,24.299065420560748,15.989847715736042,26.303854875283445,28.388746803069054,21.140939597315437,26.50334075723831,23.991935483870968,25.940594059405942,23.046875,26.31578947368421,21.12676056338028,20.848056537102476,28.91791044776119,32.93413173652694,29.750479846449135,25.38293216630197,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Olympic,478,393,312,258,216,198,317,350,431,485,453,500,699,510,596,562,593,642,622,647,656,588,592,568,37.65690376569037,44.02035623409669,43.91025641025641,41.47286821705426,39.351851851851855,37.878787878787875,25.236593059936908,32.285714285714285,28.074245939675173,31.34020618556701,29.80132450331126,35.8,30.758226037195996,34.509803921568626,33.89261744966443,31.85053380782918,33.05227655986509,31.15264797507788,33.762057877813504,37.09428129829985,41.61585365853659,38.435374149659864,33.108108108108105,35.563380281690144,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Pacific,510,352,295,280,272,261,300,352,514,539,641,599,1034,681,699,684,733,830,782,668,739,675,662,551,31.372549019607842,36.07954545454545,39.32203389830509,31.071428571428573,33.088235294117645,31.800766283524908,27.0,29.545454545454547,29.18287937743191,30.79777365491651,26.521060842433698,26.04340567612688,19.43907156673114,29.809104258443465,26.03719599427754,28.21637426900585,27.421555252387446,26.626506024096386,25.191815856777495,26.047904191616766,26.38700947225981,28.59259259259259,34.74320241691843,31.57894736842105,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,OTHER WEAPON,OTHER WEAPON,OTHER WEAPON,BRUTE FORCE,OTHER WEAPON,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Rampart,404,352,291,234,180,170,242,335,438,452,493,516,682,524,560,636,626,660,643,616,646,623,541,561,47.277227722772274,50.0,53.264604810996566,52.991452991452995,43.888888888888886,40.588235294117645,32.231404958677686,40.298507462686565,35.38812785388128,32.52212389380531,41.37931034482759,40.69767441860465,37.82991202346041,40.0763358778626,37.857142857142854,41.82389937106918,39.13738019169329,33.78787878787879,35.61430793157076,35.38961038961039,36.06811145510836,39.1653290529695,43.992606284658045,46.16755793226381,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Southeast,636,349,297,245,194,176,411,345,426,407,472,480,580,469,509,545,586,617,664,526,644,566,556,508,41.35220125786164,46.99140401146132,46.801346801346796,40.0,43.81443298969072,37.5,21.897810218978105,40.28985507246377,36.61971830985916,45.7002457002457,48.30508474576271,47.291666666666664,45.689655172413794,53.09168443496801,48.52652259332024,48.440366972477065,50.34129692832765,47.64991896272285,45.78313253012048,45.627376425855516,47.98136645962733,49.82332155477032,46.58273381294964,54.52755905511811,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Southwest,554,338,316,256,218,199,352,389,488,441,578,586,728,583,666,688,699,781,791,731,713,637,725,573,35.018050541516246,33.13609467455622,41.77215189873418,36.71875,42.6605504587156,37.68844221105528,20.454545454545457,32.390745501285345,34.63114754098361,40.362811791383216,36.67820069204152,38.907849829351534,33.51648351648351,36.87821612349914,37.687687687687685,37.645348837209305,37.05293276108726,31.498079385403326,32.4905183312263,33.515731874145004,36.4656381486676,38.61852433281005,32.41379310344827,39.61605584642234,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Topanga,314,214,204,155,150,131,191,262,303,298,409,401,774,547,499,570,579,646,669,564,550,480,367,317,34.07643312101911,38.31775700934579,32.84313725490196,31.61290322580645,31.333333333333336,30.53435114503817,14.136125654450263,30.15267175572519,28.38283828382838,34.22818791946309,25.4278728606357,23.940149625935163,17.05426356589147,29.433272394881172,26.252505010020037,27.719298245614034,25.38860103626943,25.696594427244584,25.710014947683106,26.773049645390074,24.181818181818183,36.041666666666664,34.87738419618528,40.694006309148264,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Van Nuys,325,247,226,212,204,183,228,220,393,366,434,439,746,465,523,536,491,618,632,556,610,454,441,343,31.692307692307693,36.84210526315789,29.20353982300885,24.528301886792452,21.568627450980394,20.76502732240437,17.543859649122805,22.272727272727273,24.681933842239186,32.78688524590164,28.57142857142857,31.207289293849662,19.839142091152816,25.806451612903224,26.76864244741874,29.291044776119403,26.476578411405292,22.491909385113267,22.310126582278482,22.66187050359712,25.573770491803277,33.03964757709251,29.931972789115648,35.8600583090379,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,West LA,350,227,191,191,153,141,189,196,401,406,497,510,722,515,613,644,664,707,700,611,612,542,404,327,25.142857142857146,29.515418502202646,37.696335078534034,31.413612565445025,29.411764705882355,24.822695035460992,29.629629629629626,27.040816326530614,20.199501246882793,22.906403940886698,22.334004024144868,23.72549019607843,19.252077562326868,24.466019417475728,21.859706362153343,23.136645962732917,23.64457831325301,22.34794908062235,23.857142857142858,26.350245499181668,24.34640522875817,25.830258302583026,29.207920792079207,30.58103975535168,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,OTHER WEAPON,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,West Valley,376,262,242,247,213,170,200,244,415,331,433,451,658,473,461,493,558,570,600,543,587,526,453,375,35.1063829787234,35.87786259541985,40.082644628099175,20.647773279352226,25.352112676056336,29.411764705882355,24.0,26.229508196721312,29.156626506024097,31.419939577039273,32.10161662817552,31.48558758314856,26.443768996960486,31.712473572938688,29.718004338394792,32.657200811359026,31.36200716845878,29.29824561403509,32.166666666666664,32.96500920810313,32.36797274275979,30.418250950570343,28.47682119205298,35.199999999999996,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2023,Wilshire,357,271,274,241,188,182,209,235,413,410,531,515,774,591,594,642,679,751,767,783,664,626,488,451,29.971988795518207,36.162361623616235,36.13138686131387,29.87551867219917,29.78723404255319,22.52747252747253,20.574162679425836,24.680851063829788,24.69733656174334,25.609756097560975,28.436911487758948,28.932038834951456,19.638242894056848,21.658206429780034,25.757575757575758,23.5202492211838,25.773195876288657,23.169107856191744,20.860495436766623,24.776500638569605,23.795180722891565,22.364217252396166,24.795081967213115,28.159645232815965,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
